Date Of Stop,Month,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Personal Injury,Property Damage,Fatal,Commercial License,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/12/2017,Jul-17,0:46:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,UNIVERSITY BLVD / DENNIS AVE,39.019595,-77.01365333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,DODG,NEON,"BLUE, LIGHT",Warning,21-309(b),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.019595, -77.0136533333333)"
7/12/2017,Jul-17,13:12:00,MCP,"3rd district, Silver Spring",PARKING VEH. IN INTERSECTION,ARMISTEAD RD & PAULA DR,39.01421167,-76.98147833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,NISS,4S,MAROON,Warning,21-1003(d),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0142116666667, -76.9814783333333)"
7/12/2017,Jul-17,13:24:00,MCP,"3rd district, Silver Spring",FAILURE TO PARK VEH. WITHIN 12 INCHES OF RIGHT CURB,ARMISTEAD RD & PAULA DR,39.01421167,-76.98147833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,05 - Light Duty Truck,2004,FORD,TK,BLACK,Warning,21-1004(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0142116666667, -76.9814783333333)"
7/12/2017,Jul-17,13:33:00,MCP,"3rd district, Silver Spring",PARKING VEH. W/I 30 FT OF STOP SIGN,PAULA DR & ARMISTEAD RD,39.01421167,-76.98147833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,TOYT,4S,GOLD,Warning,21-1003(o),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0142116666667, -76.9814783333333)"
7/12/2017,Jul-17,13:38:00,MCP,"3rd district, Silver Spring",PARKING VEH. W/I 30 FT OF STOP SIGN,PAULA DR & ARMISTEAD RD,39.01421167,-76.98147833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DE,02 - Automobile,1999,HOND,4D,GOLD,Warning,21-1003(o),Transportation Article,No,OTHER,M,NEW CASTLE,DE,DE,A - Marked Patrol,"(39.0142116666667, -76.9814783333333)"
7/12/2017,Jul-17,8:52:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,495 EAST AND EXIT 31,39.01381167,-77.04983,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,HONDA,ACCORD SPORT,"BLUE, DARK",Warning,13-411(d),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0138116666667, -77.04983)"
7/12/2017,Jul-17,8:52:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,495 EAST AND EXIT 31,39.01381167,-77.04983,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,HONDA,ACCORD SPORT,"BLUE, DARK",Warning,13-411(f),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0138116666667, -77.04983)"
7/12/2017,Jul-17,8:52:00,MCP,"3rd district, Silver Spring",DRIVING VEH. ON HWY. WITH UNPAID REGISTRATION FEE,495 EAST AND EXIT 31,39.01381167,-77.04983,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,HONDA,ACCORD SPORT,"BLUE, DARK",Warning,13-401(d),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0138116666667, -77.04983)"
7/12/2017,Jul-17,23:53:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,NEW HAMPSHIRE AVE AT OVERLOOK DR,39.01336,-77.06323333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYT,4S,SILVER,Warning,22-226(a),Transportation Article,No,BLACK,F,SPRINGDALE,MD,MD,A - Marked Patrol,"(39.01336, -77.0632333333333)"
7/12/2017,Jul-17,15:27:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,OLD GEORGETOWN RD @ BEECH AVE,39.01211833,-77.11618833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,LANR,TK,BLACK,Citation,21-1124.2(d2),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(39.0121183333333, -77.1161883333333)"
7/12/2017,Jul-17,18:51:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,270 SPUR SB AT DEMOCRACY BOULEVARD,39.01127833,-77.15062833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,CHRYSLER,PT CRUISER,RED,Citation,16-101(a),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0112783333333, -77.1506283333333)"
7/12/2017,Jul-17,18:51:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,270 SPUR SB AT DEMOCRACY BOULEVARD,39.01127833,-77.15062833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,CHRYSLER,PT CRUISER,RED,Citation,13-401(h),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0112783333333, -77.1506283333333)"
7/12/2017,Jul-17,18:51:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,270 SPUR SB AT DEMOCRACY BOULEVARD,39.01127833,-77.15062833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,CHRYSLER,PT CRUISER,RED,Citation,16-115(g),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0112783333333, -77.1506283333333)"
7/12/2017,Jul-17,18:51:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,270 SPUR SB AT DEMOCRACY BOULEVARD,39.01127833,-77.15062833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,CHRYSLER,PT CRUISER,RED,Citation,13-411(f),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0112783333333, -77.1506283333333)"
7/12/2017,Jul-17,18:51:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,270 SPUR SB AT DEMOCRACY BOULEVARD,39.01127833,-77.15062833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,CHRYSLER,PT CRUISER,RED,Warning,13-409(b),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0112783333333, -77.1506283333333)"
7/12/2017,Jul-17,9:29:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,FRANKLIN AVE AND LEIGHTON AVE,39.00929667,-77.01463,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2008,HONDA,ODYSSEY,"BLUE, LIGHT",Warning,13-401(h),Transportation Article,No,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.0092966666667, -77.01463)"
7/12/2017,Jul-17,6:55:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,COLESVILLE / UNIVERSITY,39.00716333,-77.02107,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,FL,02 - Automobile,2012,NISSAN,JUKE,RED,Warning,21-1124.2(d2),Transportation Article,No,WHITE,F,CRESTVIEW,FL,FL,A - Marked Patrol,"(39.0071633333333, -77.02107)"
7/12/2017,Jul-17,6:55:00,MCP,"3rd district, Silver Spring",DRIVER READING A ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,COLESVILLE / UNIVERSITY,39.00716333,-77.02107,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,FL,02 - Automobile,2012,NISSAN,JUKE,RED,Warning,21-1124.1(b),Transportation Article,No,WHITE,F,CRESTVIEW,FL,FL,A - Marked Patrol,"(39.0071633333333, -77.02107)"
7/12/2017,Jul-17,1:23:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SB NEW HAMPSHIRE AVE / DILSTON RD,39.005195,-76.980725,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,NISS,4S,SILVER,Warning,21-201(a1),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.005195, -76.980725)"
7/12/2017,Jul-17,1:23:00,MCP,"3rd district, Silver Spring",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,SB NEW HAMPSHIRE AVE / DILSTON RD,39.005195,-76.980725,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,NISS,4S,SILVER,Warning,23-104,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.005195, -76.980725)"
7/12/2017,Jul-17,9:56:00,MCP,"3rd district, Silver Spring",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,DALE DR. / COLESVILLE RD.,39.00342167,-77.02098333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2008,FORD,F-150,WHITE,Warning,21-402(a),Transportation Article,No,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0034216666667, -77.0209833333333)"
7/12/2017,Jul-17,1:44:00,MCP,"3rd district, Silver Spring",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,WAYNE AVE @ DALE DR,38.99984333,-77.01306,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,ACURA,4D,GRAY,Warning,21-204(d),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,"(38.9998433333333, -77.01306)"
7/12/2017,Jul-17,1:44:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,WAYNE AVE @ DALE DR,38.99984333,-77.01306,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,ACURA,4D,GRAY,Warning,21-204(b),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,"(38.9998433333333, -77.01306)"
7/12/2017,Jul-17,1:44:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,WAYNE AVE @ DALE DR,38.99984333,-77.01306,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,ACURA,4D,GRAY,Warning,21-201(a1),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,"(38.9998433333333, -77.01306)"
7/12/2017,Jul-17,1:44:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,WAYNE AVE @ DALE DR,38.99984333,-77.01306,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,ACURA,4D,GRAY,Warning,13-409(b),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,"(38.9998433333333, -77.01306)"
7/12/2017,Jul-17,9:48:00,MCP,"2nd district, Bethesda",OPERATOR FAILED TO PROPERLY USE SEAT BELT,SB ROCVILLE PIKE/ W CEDAR LN,38.99965667,-77.09772333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,NISS,4S,SILVER,Warning,11-392.16,Maryland Rules,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(38.9996566666667, -77.0977233333333)"
7/12/2017,Jul-17,0:18:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,UNIVERSITY BLVD / WILLAMSBURG DR,38.99965,-76.99570833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,HOND,CIIVIC,SILVER,Warning,21-201(a1),Transportation Article,No,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.99965, -76.9957083333333)"
7/12/2017,Jul-17,0:18:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,UNIVERSITY BLVD / WILLAMSBURG DR,38.99965,-76.99570833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,HOND,CIIVIC,SILVER,Warning,21-309(b),Transportation Article,No,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.99965, -76.9957083333333)"
7/12/2017,Jul-17,9:20:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CONNECTICUT AVE/ JONES BRIDGE RD,38.99957833,-77.0757,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,NISS,4S,WHITE,Citation,21-201(a1),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.9995783333333, -77.0757)"
7/12/2017,Jul-17,4:29:00,MCP,"3rd district, Silver Spring",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,WAYNE AVE @ DALE DR,38.99924167,-77.01843167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2008,CHRYSLER,TOWN&COUNTRY,SILVER,Warning,21-204(d),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9992416666667, -77.0184316666667)"
7/12/2017,Jul-17,4:29:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,WAYNE AVE @ DALE DR,38.99924167,-77.01843167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2008,CHRYSLER,TOWN&COUNTRY,SILVER,Warning,21-204(b),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9992416666667, -77.0184316666667)"
7/12/2017,Jul-17,4:29:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,WAYNE AVE @ DALE DR,38.99924167,-77.01843167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2008,CHRYSLER,TOWN&COUNTRY,SILVER,Warning,21-201(a1),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9992416666667, -77.0184316666667)"
7/12/2017,Jul-17,11:18:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,PINEY BRANCH RD/ FLOWER AVE,38.99867667,-77.00345167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,TOYT,COR 4D,SILVER,Warning,21-1124.2(d2),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(38.9986766666667, -77.0034516666667)"
7/12/2017,Jul-17,21:57:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,UNIVERSITY BLVD E/ GILBERT ST,38.99859833,-76.99478333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HONDA,CIVIC,BLACK,Warning,13-409(b),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9985983333333, -76.9947833333333)"
7/12/2017,Jul-17,21:57:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",UNIVERSITY BLVD E/ GILBERT ST,38.99859833,-76.99478333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HONDA,CIVIC,BLACK,Warning,22-201.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9985983333333, -76.9947833333333)"
7/12/2017,Jul-17,21:57:00,MCP,"3rd district, Silver Spring",VEH. HWY. OPERATION WITH INADEQUATE SIDE LIGHT,UNIVERSITY BLVD E/ GILBERT ST,38.99859833,-76.99478333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HONDA,CIVIC,BLACK,Warning,22-211(b),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9985983333333, -76.9947833333333)"
7/12/2017,Jul-17,21:57:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,UNIVERSITY BLVD E/ GILBERT ST,38.99859833,-76.99478333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HONDA,CIVIC,BLACK,Warning,22-226(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9985983333333, -76.9947833333333)"
7/12/2017,Jul-17,11:21:00,MCP,"3rd district, Silver Spring",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,WB FLOWER AVE @ PINEY BRANCH ROAD,38.99853,-77.00374667,No Accident,No Personal Injury,No Property Damage,Not Fatal,Commercial License,Not Alchol Related,Not in a Work Zone,MD,28 - Other,1999,PONT,VN,N/A,Warning,22-412.3(b),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.99853, -77.0037466666667)"
7/12/2017,Jul-17,11:32:00,MCP,"3rd district, Silver Spring",STOP LIGHTS (*),SPRING ST. / COLESVILLE RD,38.99834667,-77.026065,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,GMC,SAVANA,WHITE,ESERO,64*,,No,BLACK,F,COLUMBIA,MD,MD,A - Marked Patrol,"(38.9983466666667, -77.026065)"
7/12/2017,Jul-17,13:24:00,MCP,"3rd district, Silver Spring","ENTERING, TRAVELING IN LANE OVER WHICH RED SIGNAL SHOWN",NB COLESVILLE RD / GEORGIA AVE,38.997215,-77.02924833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,DODGE,CARAVAN VN,GREEN,Citation,21-204.1,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.997215, -77.0292483333333)"
7/12/2017,Jul-17,13:24:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NB COLESVILLE RD / GEORGIA AVE,38.997215,-77.02924833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,DODGE,CARAVAN VN,GREEN,Citation,21-201(a1),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.997215, -77.0292483333333)"
7/12/2017,Jul-17,13:24:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NB COLESVILLE RD / GEORGIA AVE,38.997215,-77.02924833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,DODGE,CARAVAN VN,GREEN,Citation,16-116(a),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.997215, -77.0292483333333)"
7/12/2017,Jul-17,23:28:00,MCP,"3rd district, Silver Spring","DRIVE ACROSS PRIVATE PROPERTY, LEAVE THE ROADWAY FOR THE PURPOSE OF AVOIDING TRAFFIC CONTROL DEVICE",COLESVILLE RD @ GEORGIA AVE,38.99690333,-77.02752833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,LEXUS,RX350,WHITE,Citation,21-201(a2),Transportation Article,No,BLACK,M,COLUMBIA,MD,MD,A - Marked Patrol,"(38.9969033333333, -77.0275283333333)"
7/12/2017,Jul-17,9:50:00,MCP,"3rd district, Silver Spring",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,COLESVILLE RD AND GEORGIA AVE,38.99686833,-77.02769833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,VOLKSWAGON,JETTA,SILVER,Citation,16-101(a),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9968683333333, -77.0276983333333)"
7/12/2017,Jul-17,9:50:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,COLESVILLE RD AND GEORGIA AVE,38.99686833,-77.02769833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,VOLKSWAGON,JETTA,SILVER,Warning,13-401(h),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9968683333333, -77.0276983333333)"
7/12/2017,Jul-17,9:50:00,MCP,"3rd district, Silver Spring",KNOWINGLY DRIVING UNINSURED VEHICLE,COLESVILLE RD AND GEORGIA AVE,38.99686833,-77.02769833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,VOLKSWAGON,JETTA,SILVER,Warning,17-107,Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9968683333333, -77.0276983333333)"
7/12/2017,Jul-17,9:50:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,COLESVILLE RD AND GEORGIA AVE,38.99686833,-77.02769833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,VOLKSWAGON,JETTA,SILVER,Warning,16-115(g),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9968683333333, -77.0276983333333)"
7/12/2017,Jul-17,7:49:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO STOP AT STEADY RED ARROW SIGNAL,NB GEORGIA AVE @ COLESVILLE ROAD,38.99657167,-77.02767833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,28 - Other,2014,CHEVROLET,SUV EQUINOX,N/A,Citation,21-202(h2),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9965716666667, -77.0276783333333)"
7/12/2017,Jul-17,3:04:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE @ COLESVILLE RD,38.99656667,-77.02771833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,MERCEDES,E350,SILVER,Warning,21-201(a1),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9965666666667, -77.0277183333333)"
7/12/2017,Jul-17,9:52:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,RIVER RD @ HALL RD,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NY,02 - Automobile,2005,CHRYSLER,VAN,WHITE,Citation,21-1124.2(d2),Transportation Article,No,WHITE,M,AUBURN,NY,NY,B - Unmarked Patrol,"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,10:11:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,RIVER RD @ HALL RD,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,LEXUS,RX350,SILVER,Citation,21-1124.2(d2),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,B - Unmarked Patrol,"(38.9952933333333, -77.1661683333333)"
